TotalCharges,Month-to-month,One year,Two year,PhoneService,tenure
4982.5,0,1,0,1,71
19.55,1,0,0,1,1
1451.9,1,0,0,1,18
7634.8,0,0,1,1,72
235.05,1,0,0,1,4
3116.15,0,0,1,1,59
71.1,1,0,0,1,1
2633.4,1,0,0,1,31
49.65,1,0,0,1,3
6979.8,0,1,0,1,65
4920.8,0,1,0,1,49
46.35,1,0,0,1,2
1021.8,0,1,0,1,53
5276.1,0,1,0,1,55
8289.2,0,0,1,1,72
2659.45,1,0,0,1,36
196.75,1,0,0,1,10
94.0,1,0,0,1,1
5824.75,0,0,1,1,72
1517.5,1,0,0,1,28
3479.05,1,0,0,1,38
7365.7,0,1,0,1,61
1331.05,0,0,1,1,52
1195.95,0,1,0,1,67
3946.9,0,0,1,1,34
4299.95,0,0,1,1,54
20.3,1,0,0,1,1
1424.95,1,0,0,1,15
193.6,1,0,0,1,4
620.55,1,0,0,1,9
4391.25,1,0,0,1,46
1993.8,1,0,0,1,22
2597.6,0,1,0,1,38
4213.9,0,1,0,1,55
19.9,1,0,0,1,1
5017.7,0,1,0,1,64
1052.35,0,0,1,1,53
4916.4,0,0,1,1,58
2959.8,0,1,0,0,56
7559.55,0,0,1,1,72
53.95,1,0,0,1,1
7133.1,0,1,0,1,72
1799.3,1,0,0,1,22
829.55,1,0,0,1,8
1312.15,1,0,0,1,16
1597.05,1,0,0,0,39
524.35,1,0,0,1,12
4191.45,0,0,1,1,54
711.95,0,1,0,0,18
2201.75,0,1,0,1,32
806.95,0,1,0,1,41
1620.45,0,0,1,1,67
6812.95,1,0,0,1,65
1837.9,1,0,0,1,25
69.8,1,0,0,1,1
7344.45,0,1,0,1,67
545.15,1,0,0,1,7
1500.25,1,0,0,0,43
2283.15,1,0,0,1,24
494.05,1,0,0,1,9
1376.5,0,0,1,1,69
755.4,0,1,0,1,37
825.4,0,0,1,0,20
488.65,1,0,0,1,7
2841.55,1,0,0,1,37
486.85,1,0,0,1,5
2075.1,0,1,0,0,41
5299.65,0,1,0,1,54
204.7,1,0,0,1,3
1356.3,0,0,1,1,69
5042.75,0,1,0,1,53
812.4,0,1,0,0,18
6605.55,0,0,1,1,64
2995.45,1,0,0,1,31
505.95,1,0,0,0,20
3509.4,0,1,0,1,57
6991.9,0,0,1,1,63
590.35,0,0,1,0,13
2789.7,0,1,0,1,48
137.95,1,0,0,1,2
1123.15,0,0,1,1,57
7953.25,0,1,0,1,71
349.8,1,0,0,1,7
1067.05,1,0,0,1,16
3527.3,1,0,0,1,34
3762.0,1,0,0,1,37
1248.9,1,0,0,1,16
3035.35,0,1,0,1,48
4300.8,0,1,0,1,58
6065.3,0,0,1,1,72
144.95,1,0,0,1,7
3233.6,1,0,0,1,38
5438.9,1,0,0,1,48
1081.45,1,0,0,1,10
2308.6,0,1,0,1,30
1882.8,1,0,0,1,31
3255.35,0,1,0,1,46
1067.65,0,0,1,1,50
2065.4,1,0,0,1,28
4136.4,0,0,1,0,66
221.9,1,0,0,0,8
3848.0,1,0,0,1,41
8022.85,0,0,1,1,72
173.15,0,1,0,1,7
781.25,1,0,0,1,38
4510.8,0,1,0,1,44
5317.8,0,1,0,1,47
4779.45,1,0,0,1,53
250.1,1,0,0,1,4
1745.2,1,0,0,1,20
74.9,1,0,0,1,2
4140.1,0,1,0,1,57
3670.5,1,0,0,1,44
1167.8,1,0,0,1,24
469.65,1,0,0,0,15
58.9,1,0,0,0,3
333.55,1,0,0,1,4
3171.15,1,0,0,1,37
74.7,1,0,0,1,1
1381.2,1,0,0,1,24
455.5,1,0,0,1,5
3645.5,1,0,0,1,33
1158.85,0,0,1,1,58
6954.15,0,0,1,1,72
1672.1,0,0,1,1,71
3152.5,1,0,0,1,28
4307.1,0,0,1,1,51
2530.4,0,1,0,1,30
6141.65,0,0,1,1,72
3186.7,1,0,0,1,36
1054.8,0,0,1,1,14
5430.65,0,0,1,1,72
849.9,1,0,0,0,22
151.75,1,0,0,1,2
299.4,1,0,0,1,15
1086.75,0,0,1,1,51
2692.75,0,0,1,0,70
1389.6,0,0,1,1,71
3767.4,1,0,0,1,39
3641.5,1,0,0,1,61
2535.55,1,0,0,1,52
35.75,1,0,0,0,1
6880.85,0,1,0,1,64
3753.2,0,0,1,1,62
637.55,0,0,1,1,30
181.6,1,0,0,1,4
5329.55,0,1,0,1,63
44.55,1,0,0,1,1
1539.8,1,0,0,1,15
2209.75,0,1,0,1,27
223.75,1,0,0,0,4
7751.7,0,0,1,1,72
1174.35,0,1,0,1,45
4385.05,1,0,0,1,45
2606.35,0,1,0,1,36
1539.45,1,0,0,1,17
18.9,1,0,0,1,1
1261.35,1,0,0,1,16
58.15,1,0,0,1,3
225.6,1,0,0,1,4
5969.3,0,0,1,1,71
253.9,1,0,0,1,10
400.0,0,0,1,1,20
340.85,1,0,0,1,4
2515.3,1,0,0,1,26
227.35,1,0,0,1,4
305.95,1,0,0,0,5
365.4,1,0,0,1,4
2357.75,1,0,0,1,29
198.5,1,0,0,1,2
554.25,0,0,1,1,29
90.85,1,0,0,1,1
69.4,1,0,0,1,1
742.95,1,0,0,1,8
251.65,1,0,0,1,13
5597.65,1,0,0,1,59
20.15,1,0,0,1,1
4816.7,1,0,0,1,50
768.05,1,0,0,1,18
1215.8,1,0,0,1,17
3522.65,0,0,1,1,47
1834.95,1,0,0,1,26
305.1,1,0,0,0,6
910.45,1,0,0,1,19
155.65,1,0,0,1,3
3656.25,0,0,1,0,68
52.0,1,0,0,1,2
150.85,0,1,0,0,7
389.25,1,0,0,1,18
1873.7,0,0,1,1,71
1261.0,1,0,0,1,13
108.7,1,0,0,0,3
7346.2,0,0,1,1,72
3708.4,0,0,1,0,66
469.65,0,1,0,1,24
44.1,1,0,0,1,1
1385.85,0,0,1,1,56
548.8,0,1,0,1,22
712.75,1,0,0,0,14
6405.0,0,1,0,1,61
1637.4,1,0,0,0,40
2536.55,1,0,0,1,42
6042.7,0,0,1,1,72
958.25,1,0,0,1,12
1730.65,0,0,1,1,71
459.6,0,1,0,1,26
201.95,1,0,0,0,7
285.2,1,0,0,1,6
6145.85,0,1,0,1,58
1529.45,1,0,0,0,51
4664.5,0,0,1,0,72
1740.7,1,0,0,1,18
552.95,1,0,0,1,7
3496.3,0,0,1,1,47
93.7,1,0,0,1,2
7053.35,0,1,0,1,62
301.55,0,0,1,1,16
312.7,1,0,0,1,6
1046.5,1,0,0,1,19
2960.1,0,0,1,0,69
834.2,1,0,0,1,11
6953.4,1,0,0,1,64
4134.85,0,1,0,1,39
899.8,1,0,0,1,15
541.5,1,0,0,1,25
116.85,0,0,1,1,6
7942.15,0,1,0,1,66
5321.25,0,0,1,1,61
4156.8,1,0,0,1,43
223.6,1,0,0,1,12
768.45,1,0,0,0,23
3765.05,1,0,0,0,71
2157.5,1,0,0,1,34
108.05,1,0,0,1,5
1391.65,0,1,0,0,41
1379.8,0,0,1,1,72
1273.3,1,0,0,1,14
810.45,0,0,1,1,41
1810.85,0,1,0,1,23
7782.85,0,0,1,1,71
70.3,1,0,0,1,1
1797.1,0,0,1,1,72
377.85,1,0,0,1,6
445.3,0,1,0,1,23
851.75,1,0,0,1,10
7624.2,0,0,1,1,72
355.1,1,0,0,1,7
575.45,1,0,0,1,6
906.85,1,0,0,1,9
1057.55,1,0,0,1,12
19.4,1,0,0,1,1
1388.75,0,1,0,0,48
1641.3,1,0,0,1,20
1375.15,1,0,0,1,16
152.7,1,0,0,1,2
185.2,0,1,0,1,10
195.05,1,0,0,1,2
1826.7,1,0,0,1,20
417.5,0,1,0,1,20
344.5,0,1,0,1,19
1660.0,1,0,0,1,19
2180.55,1,0,0,1,22
2835.9,1,0,0,1,35
45.15,1,0,0,1,1
2730.85,1,0,0,1,39
5437.1,0,1,0,1,54
20.2,1,0,0,1,1
6981.35,0,0,1,1,66
5794.45,1,0,0,1,56
747.2,1,0,0,1,18
1267.95,1,0,0,1,16
3674.95,0,1,0,1,68
1275.6,0,0,1,1,53
5893.9,0,0,1,1,72
724.65,1,0,0,1,9
1536.75,1,0,0,1,30
3615.6,1,0,0,1,36
607.3,1,0,0,0,18
4154.55,0,1,0,1,55
2184.35,1,0,0,0,39
1852.85,1,0,0,1,21
77.15,1,0,0,0,2
847.8,0,1,0,1,33
2390.45,0,0,1,0,44
1923.5,1,0,0,1,30
1493.2,0,0,1,1,71
338.1,1,0,0,1,4
3030.6,0,1,0,1,35
75.35,1,0,0,1,1
2184.85,1,0,0,1,23
1031.4,0,1,0,0,22
921.3,0,1,0,1,49
3875.4,1,0,0,1,42
3124.5,0,1,0,1,33
144.15,0,0,1,1,7
6689.0,0,1,0,1,67
1451.1,1,0,0,1,15
6368.2,0,0,1,1,67
3729.6,0,0,1,1,53
350.1,0,1,0,1,21
2847.2,1,0,0,1,40
452.35,0,1,0,1,22
1494.5,1,0,0,0,39
930.45,0,1,0,1,45
41.85,1,0,0,1,2
1272.05,0,0,1,1,57
475.1,1,0,0,1,8
673.1,1,0,0,1,7
208.7,1,0,0,0,6
150.75,1,0,0,1,7
3199.0,0,0,1,1,49
5844.65,0,1,0,1,65
2462.6,0,1,0,1,55
6263.8,0,0,1,1,71
3403.4,1,0,0,1,35
237.75,1,0,0,1,3
221.35,1,0,0,1,11
75.3,1,0,0,1,1
1672.1,1,0,0,1,17
7881.2,0,0,1,1,72
2320.8,0,1,0,1,28
370.5,0,0,1,1,18
4062.2,0,1,0,1,40
3043.7,1,0,0,1,52
2723.4,1,0,0,1,47
1081.25,1,0,0,1,23
4097.05,0,0,1,1,66
632.2,1,0,0,1,8
4042.3,1,0,0,1,47
164.85,1,0,0,1,7
8166.8,0,0,1,1,71
4113.7,1,0,0,1,50
3047.15,0,0,1,1,46
70.4,1,0,0,1,1
4193.4,0,0,1,0,66
3729.75,1,0,0,1,42
399.45,1,0,0,1,5
331.3,0,1,0,1,7
1964.6,0,1,0,1,29
1336.15,1,0,0,1,27
1147.45,1,0,0,1,15
486.05,0,0,1,1,25
1078.9,1,0,0,1,11
5925.75,1,0,0,1,57
7804.15,0,1,0,1,67
4747.2,1,0,0,1,47
1028.9,1,0,0,1,13
226.45,1,0,0,0,8
4364.1,1,0,0,1,44
4692.55,0,1,0,1,71
2433.9,1,0,0,1,24
1217.25,1,0,0,1,15
19.75,1,0,0,1,1
154.3,1,0,0,1,2
6382.55,1,0,0,1,55
7623.2,0,0,1,1,71
1261.45,0,0,1,1,50
89.25,1,0,0,1,1
86.05,1,0,0,1,5
6779.05,0,1,0,1,66
4345.0,0,1,0,1,49
82.85,1,0,0,0,3
1714.55,0,1,0,1,66
893.2,1,0,0,1,11
810.85,1,0,0,0,28
6347.55,0,0,1,1,65
1123.65,0,0,1,1,62
43.15,1,0,0,1,2
35.1,1,0,0,1,2
1388.0,0,0,1,1,55
3851.45,1,0,0,1,41
1743.5,1,0,0,1,17
2638.1,0,1,0,1,30
946.95,0,1,0,1,17
1114.85,0,0,1,1,16
1777.6,0,0,1,1,72
684.85,1,0,0,1,9
74.35,1,0,0,1,1
1312.45,1,0,0,1,23
159.2,1,0,0,1,8
610.2,1,0,0,0,19
404.35,1,0,0,1,7
69.65,1,0,0,1,1
6363.45,0,1,0,1,61
4124.65,0,0,1,1,57
713.1,1,0,0,1,9
950.75,0,1,0,1,15
19.65,1,0,0,1,1
505.95,1,0,0,1,12
1149.65,0,0,1,1,54
169.65,1,0,0,1,4
526.7,1,0,0,1,7
393.15,0,1,0,1,20
1147.0,1,0,0,0,26
3021.6,1,0,0,1,36
5718.2,0,1,0,1,53
191.35,1,0,0,1,3
4539.6,0,0,1,0,68
6397.6,0,0,1,1,72
280.4,0,1,0,1,12
2718.3,1,0,0,1,34
5711.05,0,0,1,1,68
3478.15,0,1,0,1,50
36.45,1,0,0,0,1
4133.95,1,0,0,1,41
2917.65,1,0,0,1,30
54.3,1,0,0,1,1
2964.8,1,0,0,1,29
2198.3,0,0,1,1,23
1189.9,0,0,1,1,60
1914.5,0,0,1,1,72
2001.5,1,0,0,1,22
5336.35,0,0,1,1,72
7238.6,0,1,0,1,66
7998.8,0,0,1,1,72
3825.85,1,0,0,1,47
5703.25,0,1,0,1,51
7397.0,0,1,0,1,70
164.6,0,1,0,1,9
6555.2,0,0,1,1,59
225.65,1,0,0,1,3
955.75,1,0,0,0,38
3382.3,1,0,0,1,37
2313.8,0,0,1,1,37
933.3,1,0,0,0,24
780.85,1,0,0,1,14
7852.4,0,0,1,1,72
3184.25,0,1,0,0,53
764.95,1,0,0,1,8
2763.0,0,0,1,0,72
1614.7,1,0,0,1,17
145.4,1,0,0,1,2
156.25,1,0,0,1,8
1604.5,0,1,0,0,48
270.15,1,0,0,1,10
2279.0,0,1,0,1,0
20.6,1,0,0,1,1
1734.5,0,1,0,1,29
7047.5,0,1,0,1,65
573.15,1,0,0,1,8
1538.6,0,0,1,1,61
4459.8,0,1,0,1,45
7459.0,0,1,0,1,72
306.05,1,0,0,1,12
639.7,1,0,0,1,7
348.15,1,0,0,1,9
4533.9,0,1,0,1,43
5563.65,0,0,1,1,58
1587.55,1,0,0,1,16
40.25,1,0,0,1,2
842.9,1,0,0,1,8
4228.55,0,1,0,1,40
784.45,1,0,0,1,9
3729.75,0,1,0,1,41
1406.9,1,0,0,1,26
1857.3,0,1,0,1,33
7322.5,0,1,0,1,68
6725.5,0,0,1,1,65
3627.3,0,1,0,1,55
1761.45,1,0,0,1,20
1725.95,0,1,0,1,19
4192.15,1,0,0,1,45
1411.2,0,0,1,1,70
164.5,1,0,0,1,2
2724.6,1,0,0,1,27
264.55,0,0,1,1,12
4671.7,0,0,1,0,72
1173.55,1,0,0,1,12
318.5,1,0,0,1,5
7713.55,1,0,0,1,71
2471.25,0,1,0,1,35
7842.3,0,0,1,1,70
2227.8,1,0,0,1,31
4990.25,0,0,1,1,52
3744.05,1,0,0,1,37
7220.35,0,1,0,1,69
2351.45,1,0,0,1,30
2989.6,1,0,0,1,33
6077.75,0,0,1,1,54
4070.95,0,1,0,1,59
2479.05,1,0,0,0,55
2134.3,0,1,0,0,69
6000.1,0,1,0,1,66
2203.1,0,1,0,1,37
183.15,0,1,0,1,9
6194.1,0,0,1,1,69
638.95,1,0,0,1,10
2139.2,1,0,0,1,40
831.75,1,0,0,1,13
521.3,1,0,0,1,6
1337.5,0,0,1,1,69
7181.95,0,1,0,1,66
608.0,1,0,0,1,11
2560.1,0,1,0,1,46
577.6,1,0,0,1,6
5953.0,1,0,0,1,56
1790.15,0,0,1,1,70
2531.4,0,1,0,1,33
4760.3,0,0,1,1,72
292.85,1,0,0,1,3
953.65,1,0,0,1,19
198.0,1,0,0,0,5
5705.05,0,0,1,1,71
609.9,1,0,0,1,8
20.55,1,0,0,1,1
79.65,1,0,0,1,1
6993.65,0,1,0,1,61
4122.65,0,0,1,0,71
5762.95,0,1,0,1,68
1537.85,0,1,0,0,46
2603.3,0,1,0,1,33
5566.4,0,0,1,1,53
5431.9,1,0,0,1,50
2258.25,0,1,0,0,57
1092.35,0,0,1,1,54
6401.25,1,0,0,1,60
2812.2,1,0,0,1,28
80.05,1,0,0,1,1
2698.35,1,0,0,1,29
616.9,1,0,0,1,10
1912.85,1,0,0,0,43
849.1,1,0,0,1,13
3460.3,0,0,1,1,43
1465.75,1,0,0,1,19
90.1,1,0,0,1,1
5555.3,0,0,1,1,69
1278.8,0,0,1,1,61
2907.35,1,0,0,1,43
146.3,1,0,0,1,6
51.25,1,0,0,1,1
4952.95,1,0,0,1,56
4504.9,0,0,1,0,70
45.6,1,0,0,1,1
4520.15,0,1,0,1,49
267.35,1,0,0,1,6
2316.85,0,0,1,1,32
8075.35,0,0,1,1,72
2302.35,0,0,1,1,37
7251.9,0,1,0,1,69
2078.55,1,0,0,1,26
6225.4,0,1,0,1,58
1242.25,0,1,0,1,24
99.45,0,1,0,1,5
288.05,1,0,0,1,15
599.25,0,0,1,1,30
3462.1,0,1,0,1,55
853.0,1,0,0,0,25
934.1,1,0,0,1,10
2375.2,0,0,1,0,44
2813.05,0,1,0,1,47
1222.8,1,0,0,1,13
5293.2,0,0,1,1,49
6314.35,0,1,0,1,64
19.1,1,0,0,1,1
1003.05,1,0,0,1,20
1593.1,0,0,1,0,37
2509.95,1,0,0,1,30
3187.65,0,1,0,1,38
74.45,1,0,0,1,1
2345.2,1,0,0,1,37
3330.1,0,0,1,0,52
5522.7,0,0,1,1,71
2335.3,1,0,0,1,26
4798.4,0,0,1,1,66
8594.4,0,0,1,1,72
970.55,0,1,0,0,25
7665.8,0,0,1,1,69
3686.05,0,0,1,1,53
1115.15,0,1,0,1,12
2537.0,1,0,0,1,26
1393.6,1,0,0,1,21
89.35,1,0,0,1,1
4445.3,1,0,0,1,48
978.6,0,1,0,0,26
1258.15,0,0,1,1,60
331.35,1,0,0,1,18
291.4,1,0,0,0,10
453.75,1,0,0,1,5
84.75,0,1,0,1,4
1715.1,0,0,1,1,65
1715.15,0,0,1,1,70
1597.25,1,0,0,1,18
1250.1,0,0,1,1,62
3996.8,0,0,1,1,66
5215.1,0,0,1,1,65
235.5,1,0,0,1,3
673.2,1,0,0,1,34
1442.2,1,0,0,1,16
5639.05,0,1,0,1,54
5222.35,1,0,0,1,50
7291.75,0,0,1,1,71
799.65,1,0,0,1,10
50.8,1,0,0,1,1
424.5,0,1,0,1,18
249.4,1,0,0,1,4
4415.75,0,0,1,1,58
5270.6,0,1,0,1,56
144.55,1,0,0,1,2
2447.95,1,0,0,1,32
2884.9,0,1,0,0,56
3050.15,1,0,0,1,36
253.0,1,0,0,1,4
4517.25,1,0,0,1,53
436.2,1,0,0,1,10
118.4,1,0,0,0,4
19.9,1,0,0,1,1
3649.6,1,0,0,1,51
1200.15,1,0,0,1,12
255.6,0,1,0,0,6
2395.05,0,0,1,0,63
70.6,1,0,0,1,1
5083.55,1,0,0,1,48
389.6,1,0,0,1,5
644.5,0,1,0,1,35
523.5,1,0,0,1,6
39.3,1,0,0,1,2
989.05,0,1,0,1,50
2406.1,1,0,0,1,33
638.55,0,0,1,1,31
191.1,0,0,1,1,9
4524.05,1,0,0,1,54
4664.2,0,1,0,1,46
3470.8,0,1,0,1,34
6910.3,0,0,1,1,71
4014.2,0,0,1,1,63
1288.0,0,0,1,1,51
2277.65,1,0,0,1,26
6375.8,0,0,1,1,64
24.8,1,0,0,0,1
5251.75,0,1,0,1,61
1505.45,1,0,0,1,15
6903.1,0,1,0,1,64
913.3,1,0,0,1,18
5535.8,0,1,0,1,57
815.55,0,0,1,1,14
1411.65,1,0,0,1,18
5602.25,0,0,1,1,72
8244.3,0,0,1,1,70
741.5,0,0,1,1,38
4375.8,0,0,1,1,68
1008.7,1,0,0,1,13
5968.4,0,0,1,1,65
3096.9,1,0,0,1,30
3901.25,0,0,1,1,51
2613.4,1,0,0,1,31
853.1,1,0,0,1,9
5661.7,0,0,1,1,72
794.25,1,0,0,1,10
695.05,0,1,0,1,37
160.8,1,0,0,1,2
5552.05,0,1,0,1,55
3275.15,1,0,0,1,33
4236.6,0,1,0,1,46
54.5,1,0,0,1,1
1174.35,1,0,0,1,20
741.7,1,0,0,1,9
3019.25,1,0,0,1,32
962.9,1,0,0,1,19
4759.75,0,0,1,1,70
1498.35,0,0,1,1,61
1233.15,1,0,0,1,26
4882.8,1,0,0,1,45
5411.65,0,0,1,1,62
19.65,1,0,0,1,1
148.05,1,0,0,1,3
3930.55,0,1,0,1,41
6895.5,0,0,1,1,67
84.65,1,0,0,1,1
6856.95,0,1,0,1,71
2658.8,0,1,0,1,37
3766.2,0,0,1,1,60
69.55,1,0,0,1,1
129.55,1,0,0,1,6
347.25,1,0,0,0,13
581.7,1,0,0,1,11
354.05,1,0,0,1,7
929.45,1,0,0,1,10
679.0,0,0,1,1,34
3846.75,0,0,1,1,62
4480.7,0,1,0,1,64
44.35,1,0,0,1,1
499.4,0,0,1,1,25
1553.2,0,1,0,1,26
219.5,0,1,0,1,10
5311.85,0,1,0,1,53
586.05,1,0,0,1,7
2576.8,1,0,0,1,33
6435.25,0,0,1,1,71
1993.25,1,0,0,1,29
1923.85,1,0,0,1,24
939.8,1,0,0,1,20
84.6,1,0,0,1,1
3092.65,1,0,0,1,54
415.55,1,0,0,1,5
5986.55,0,0,1,1,72
5487.0,0,0,1,1,52
651.5,1,0,0,1,9
45.4,1,0,0,1,1
73.65,1,0,0,1,1
2405.05,0,1,0,1,33
4458.15,1,0,0,1,55
6856.45,0,0,1,1,69
50.75,1,0,0,1,1
4735.2,0,0,1,1,54
682.15,0,1,0,1,33
4525.8,0,1,0,1,45
321.05,1,0,0,0,11
335.65,1,0,0,1,6
1424.4,1,0,0,1,21
1748.55,0,0,1,1,65
474.9,1,0,0,1,6
668.4,1,0,0,1,8
926.25,1,0,0,1,11
1077.95,0,0,1,1,43
2541.25,0,1,0,0,49
46.0,1,0,0,1,1
1156.1,1,0,0,1,15
3694.45,0,0,1,1,60
382.8,1,0,0,0,17
1167.8,1,0,0,1,16
746.75,0,1,0,1,35
3912.9,0,1,0,1,44
368.85,0,1,0,0,12
20.2,1,0,0,1,1
1654.7,0,1,0,1,28
1940.85,0,0,1,1,70
221.7,1,0,0,1,5
1794.65,1,0,0,1,18
5289.8,0,0,1,1,70
501.2,1,0,0,1,9
6140.85,0,0,1,1,67
48.45,1,0,0,1,1
309.25,0,0,1,1,18
201.1,1,0,0,1,4
6179.35,0,1,0,1,71
2838.7,1,0,0,1,30
55.7,1,0,0,1,1
4589.85,0,1,0,1,55
3735.45,1,0,0,1,59
70.15,1,0,0,1,1
477.55,1,0,0,1,7
2553.7,0,0,1,1,45
1342.15,0,1,0,1,54
1216.35,0,1,0,1,51
7578.05,0,1,0,1,72
2603.95,0,1,0,1,44
42.7,1,0,0,1,2
6056.9,0,1,0,1,66
2983.65,0,1,0,0,68
689.35,0,0,1,1,31
2025.1,1,0,0,1,21
1747.2,1,0,0,1,21
4657.95,0,0,1,1,55
296.1,1,0,0,0,9
8016.6,0,0,1,1,71
81.1,1,0,0,1,1
433.5,0,1,0,1,22
20.55,1,0,0,1,1
6428.4,0,0,1,1,61
5883.85,0,0,1,1,67
1043.8,1,0,0,1,14
6252.9,1,0,0,1,59
1857.25,1,0,0,1,21
146.4,1,0,0,0,4
240.45,1,0,0,1,3
1724.15,0,0,1,1,70
315.3,1,0,0,1,3
429.55,0,1,0,1,21
356.15,1,0,0,1,20
488.25,0,1,0,1,22
55.7,1,0,0,1,1
1298.7,0,0,1,1,63
1378.75,0,0,1,1,70
973.45,1,0,0,1,13
384.25,1,0,0,1,5
8543.25,0,0,1,1,72
389.95,1,0,0,0,13
5731.85,1,0,0,1,61
20.65,1,0,0,1,1
4275.75,1,0,0,1,56
84.5,1,0,0,1,4
1924.1,0,0,1,1,35
669.85,1,0,0,0,18
5784.3,0,0,1,1,72
5166.2,0,1,0,1,49
4060.55,1,0,0,1,44
267.4,1,0,0,1,3
3532.85,1,0,0,1,37
4914.8,0,1,0,1,61
5315.8,0,0,1,1,70
69.85,1,0,0,1,1
775.6,1,0,0,1,41
5445.95,0,1,0,1,70
53.55,1,0,0,1,1
1007.8,0,1,0,1,51
833.55,0,0,1,1,42
6579.05,0,0,1,1,70
1004.5,0,1,0,1,48
7856.0,0,0,1,1,68
1183.05,0,0,1,1,48
2169.75,1,0,0,1,26
896.9,1,0,0,1,11
19.3,1,0,0,1,1
501.35,0,1,0,1,27
4126.35,0,1,0,1,46
49.65,1,0,0,1,1
2460.15,0,0,1,1,46
477.6,1,0,0,1,25
370.65,1,0,0,1,4
265.75,0,0,1,1,13
2424.45,0,1,0,1,31
1849.95,1,0,0,1,23
61.05,1,0,0,1,2
1698.55,0,0,1,1,65
1910.6,1,0,0,1,22
998.1,0,1,0,1,55
890.6,1,0,0,1,9
529.5,1,0,0,1,7
1383.6,0,1,0,0,35
493.4,0,0,1,1,6
48.6,1,0,0,1,1
1207.0,1,0,0,1,17
563.5,1,0,0,1,10
864.55,0,1,0,1,15
2109.35,1,0,0,0,40
701.05,0,1,0,1,13
2265.25,1,0,0,1,29
220.6,1,0,0,1,3
5749.8,1,0,0,1,58
2796.45,0,1,0,1,45
5165.7,0,0,1,1,72
5696.6,0,1,0,1,68
20.2,1,0,0,1,1
2076.05,1,0,0,1,38
44.2,1,0,0,1,2
215.25,1,0,0,1,11
1859.5,0,1,0,1,20
7470.1,0,0,1,1,72
229.5,1,0,0,1,3
2470.1,1,0,0,1,23
2092.9,1,0,0,1,40
5629.55,1,0,0,1,62
469.85,1,0,0,1,22
733.95,1,0,0,1,11
485.25,1,0,0,1,7
1244.5,1,0,0,1,13
20.05,1,0,0,1,1
3994.45,1,0,0,1,39
78.25,1,0,0,0,3
1131.5,0,0,1,1,58
184.05,1,0,0,1,6
19.9,1,0,0,1,1
1178.75,1,0,0,1,22
667.7,1,0,0,0,14
5629.15,0,1,0,1,64
19.95,1,0,0,1,1
109.3,1,0,0,1,6
79.6,1,0,0,1,1
958.45,0,1,0,1,39
403.15,0,1,0,1,20
75.9,1,0,0,1,1
76.2,1,0,0,1,1
4392.5,0,1,0,1,64
19.25,1,0,0,1,1
3168.0,1,0,0,1,46
1096.6,0,1,0,0,28
669.45,1,0,0,1,33
2343.85,0,1,0,1,39
3588.4,1,0,0,1,42
48.6,1,0,0,1,1
522.95,1,0,0,1,7
7511.9,0,0,1,1,70
1725.0,0,0,1,1,65
49.75,1,0,0,1,1
1691.9,1,0,0,1,18
2248.05,1,0,0,1,24
4479.2,0,0,1,1,63
3471.1,0,1,0,1,44
63.0,1,0,0,1,4
70.25,1,0,0,1,1
3314.15,1,0,0,1,37
865.55,1,0,0,1,10
852.7,1,0,0,0,34
1930.9,0,1,0,0,35
91.4,1,0,0,1,4
3949.15,1,0,0,1,39
4304.0,0,1,0,1,43
409.9,1,0,0,1,17
1554.9,0,0,1,1,61
3472.05,0,1,0,1,49
117.8,0,1,0,1,4
3210.35,0,0,1,0,64
207.4,1,0,0,1,3
19.75,1,0,0,1,1
3132.75,0,1,0,1,40
60.0,1,0,0,1,1
649.65,1,0,0,1,8
20.85,1,0,0,1,1
2106.3,0,1,0,1,34
35.0,1,0,0,0,1
2011.4,1,0,0,0,39
6205.5,0,1,0,1,58
903.7,0,0,1,1,45
503.6,1,0,0,1,6
3882.3,0,1,0,1,43
879.8,0,0,1,1,41
383.65,1,0,0,1,5
4390.25,0,0,1,0,72
68.2,0,1,0,1,4
452.8,1,0,0,1,9
5329.0,0,0,1,1,72
1758.9,0,1,0,1,33
5737.6,0,0,1,1,72
1152.7,1,0,0,1,22
7674.55,0,1,0,1,70
2157.95,1,0,0,1,21
1219.85,1,0,0,1,15
2414.55,1,0,0,1,29
1155.6,1,0,0,1,15
7548.1,1,0,0,1,71
1809.35,0,0,1,1,72
1564.4,1,0,0,1,19
19.65,1,0,0,1,1
75.7,1,0,0,1,1
84.4,1,0,0,1,2
864.85,1,0,0,1,11
228.75,0,1,0,1,12
7752.05,0,0,1,1,70
1951.0,1,0,0,1,20
470.6,1,0,0,1,23
4060.9,0,0,1,1,49
384.5,1,0,0,1,4
3432.9,1,0,0,1,32
108.65,1,0,0,1,2
3952.65,0,0,1,0,69
463.05,1,0,0,1,6
494.05,0,0,1,1,24
3416.85,0,1,0,1,32
1498.65,0,0,1,1,27
2867.75,1,0,0,1,27
4807.35,1,0,0,1,58
71.35,1,0,0,1,1
471.35,0,0,1,1,18
1041.8,0,0,1,1,47
7689.8,0,0,1,1,70
1132.35,1,0,0,1,13
1815.0,1,0,0,1,36
1311.3,0,0,1,1,67
199.45,1,0,0,1,10
1637.3,1,0,0,1,19
1326.35,0,0,1,1,71
6376.55,0,0,1,1,72
935.9,0,0,1,1,48
20.05,1,0,0,1,1
1611.15,1,0,0,1,18
20.6,1,0,0,1,1
6989.7,0,0,1,1,67
